device_id,customer_id,device_type,operating_system,browser,ip_address,country,trusted_device,first_seen,last_seen
2939,1476,TABLET,Android,Chrome,73.112.222.81,Côte d'Ivoire,YES,2023-11-04,2026-07-04
2940,1476,LAPTOP,iOS,Chrome,104.182.78.120,Côte d'Ivoire,YES,2023-12-02,2026-07-29
2941,1477,MOBILE,Android,Safari,103.163.18.212,Côte d'Ivoire,YES,2023-01-17,2026-06-30
2942,1477,LAPTOP,iOS,Chrome,54.113.158.148,Côte d'Ivoire,YES,2022-07-29,2026-07-16
2943,1477,DESKTOP,Windows,Edge,18.193.74.202,Côte d'Ivoire,YES,2026-05-23,2026-07-22
2944,1478,DESKTOP,iOS,Safari,69.203.195.102,Côte d'Ivoire,YES,2023-02-16,2026-07-04
2945,1479,MOBILE,macOS,Edge,96.41.46.13,Côte d'Ivoire,YES,2023-01-06,2026-06-30
2946,1479,MOBILE,iOS,Edge,117.254.18.181,Côte d'Ivoire,YES,2025-06-28,2026-07-03
2947,1479,LAPTOP,Android,Chrome,215.229.58.194,Côte d'Ivoire,YES,2024-03-11,2026-07-09
2948,1480,LAPTOP,iOS,Safari,180.63.93.20,Côte d'Ivoire,YES,2024-03-19,2026-07-02
2949,1480,TABLET,macOS,Firefox,50.95.118.90,Côte d'Ivoire,YES,2023-02-02,2026-07-13
2950,1481,TABLET,iOS,Chrome,84.49.210.204,Côte d'Ivoire,YES,2025-02-04,2026-07-10
2951,1481,TABLET,Windows,Edge,174.46.177.118,Côte d'Ivoire,YES,2023-04-08,2026-07-08
2952,1482,DESKTOP,Windows,Chrome,192.184.76.160,Côte d'Ivoire,YES,2025-04-24,2026-07-12
2953,1483,MOBILE,macOS,Chrome,86.186.212.21,Côte d'Ivoire,NO,2024-08-31,2026-07-16
2954,1483,MOBILE,Windows,Firefox,190.99.184.237,Côte d'Ivoire,YES,2023-01-09,2026-07-01
2955,1484,MOBILE,Windows,Firefox,201.138.239.225,Côte d'Ivoire,YES,2022-11-24,2026-07-26
2956,1484,DESKTOP,Windows,Safari,155.196.65.13,Côte d'Ivoire,YES,2024-07-10,2026-07-14
2957,1484,DESKTOP,Windows,Edge,103.19.103.168,Côte d'Ivoire,YES,2022-05-06,2026-07-24
2958,1485,MOBILE,Windows,Safari,184.67.73.178,Côte d'Ivoire,YES,2023-06-07,2026-07-22
2959,1486,TABLET,macOS,Safari,120.236.33.116,Côte d'Ivoire,YES,2025-12-21,2026-07-09
2960,1486,DESKTOP,macOS,Edge,30.243.175.182,Côte d'Ivoire,YES,2024-04-27,2026-07-18
2961,1487,DESKTOP,Android,Edge,1.17.84.194,Côte d'Ivoire,YES,2024-04-25,2026-07-05
2962,1487,DESKTOP,iOS,Safari,128.129.103.224,Côte d'Ivoire,YES,2022-12-04,2026-07-20
2963,1488,LAPTOP,iOS,Edge,26.198.4.4,Côte d'Ivoire,YES,2022-06-05,2026-07-09
2964,1488,MOBILE,macOS,Safari,217.205.2.140,Côte d'Ivoire,YES,2022-12-16,2026-07-22
2965,1489,LAPTOP,Android,Safari,4.44.139.63,Côte d'Ivoire,YES,2025-04-22,2026-07-29
2966,1489,TABLET,Windows,Edge,29.235.67.3,Côte d'Ivoire,YES,2024-12-20,2026-07-22
2967,1490,DESKTOP,macOS,Safari,174.5.69.235,Côte d'Ivoire,NO,2024-09-30,2026-07-29
2968,1490,LAPTOP,macOS,Chrome,57.172.126.22,Côte d'Ivoire,YES,2024-02-16,2026-07-01
2969,1490,MOBILE,Android,Firefox,194.239.237.35,Côte d'Ivoire,YES,2025-11-20,2026-07-05
2970,1491,TABLET,iOS,Edge,49.61.53.211,Côte d'Ivoire,YES,2026-06-27,2026-07-19
2971,1491,DESKTOP,iOS,Safari,138.127.102.194,Côte d'Ivoire,YES,2025-12-06,2026-07-08
2972,1491,TABLET,iOS,Firefox,214.89.205.71,Côte d'Ivoire,YES,2026-05-28,2026-07-06
2973,1492,DESKTOP,Android,Edge,85.82.72.65,Côte d'Ivoire,YES,2022-01-12,2026-07-04
2974,1492,TABLET,Windows,Edge,41.13.178.55,Côte d'Ivoire,YES,2024-07-08,2026-07-22
2975,1492,DESKTOP,Android,Chrome,61.122.68.246,Côte d'Ivoire,YES,2021-07-31,2026-07-07
2976,1493,LAPTOP,iOS,Firefox,102.176.50.181,Côte d'Ivoire,YES,2024-02-20,2026-07-14
2977,1493,TABLET,macOS,Firefox,79.29.161.185,Côte d'Ivoire,YES,2023-04-21,2026-07-21
2978,1494,TABLET,iOS,Edge,79.169.178.153,Côte d'Ivoire,NO,2022-11-19,2026-07-26
2979,1494,LAPTOP,iOS,Edge,171.127.61.112,Côte d'Ivoire,YES,2021-08-13,2026-07-23
2980,1494,DESKTOP,Android,Firefox,105.153.62.223,Côte d'Ivoire,YES,2025-07-30,2026-07-26
2981,1495,DESKTOP,iOS,Firefox,141.153.119.134,Côte d'Ivoire,YES,2025-08-04,2026-07-18
2982,1496,DESKTOP,Windows,Chrome,173.241.34.184,Côte d'Ivoire,YES,2022-05-22,2026-07-18
2983,1496,LAPTOP,Windows,Edge,72.139.177.196,Côte d'Ivoire,YES,2024-12-22,2026-07-15
2984,1497,DESKTOP,iOS,Edge,221.150.66.225,Côte d'Ivoire,YES,2024-12-03,2026-07-25
2985,1498,TABLET,macOS,Edge,95.64.117.193,Côte d'Ivoire,YES,2021-10-20,2026-07-10
2986,1498,TABLET,macOS,Firefox,213.179.124.168,Côte d'Ivoire,YES,2023-07-29,2026-07-17
2987,1499,LAPTOP,iOS,Chrome,32.26.19.103,Côte d'Ivoire,YES,2024-12-17,2026-07-03
2988,1499,MOBILE,iOS,Firefox,136.214.77.16,Côte d'Ivoire,YES,2025-10-29,2026-07-09
2989,1499,DESKTOP,macOS,Chrome,83.82.243.108,Côte d'Ivoire,YES,2025-04-11,2026-07-04
2990,1500,LAPTOP,Windows,Chrome,43.131.21.34,Côte d'Ivoire,YES,2025-03-12,2026-07-07
2991,1501,DESKTOP,Android,Firefox,56.193.149.217,Côte d'Ivoire,YES,2025-08-30,2026-07-01
2992,1501,LAPTOP,macOS,Safari,123.95.183.151,Côte d'Ivoire,YES,2023-02-06,2026-07-07
2993,1501,DESKTOP,Windows,Chrome,38.207.194.25,Côte d'Ivoire,NO,2025-07-12,2026-07-04
2994,1502,TABLET,iOS,Safari,38.125.107.207,Côte d'Ivoire,YES,2025-01-05,2026-06-30
2995,1502,LAPTOP,Windows,Chrome,106.15.81.40,Côte d'Ivoire,YES,2026-06-18,2026-07-24
2996,1503,DESKTOP,Windows,Edge,61.25.172.198,Côte d'Ivoire,YES,2021-09-03,2026-07-23
2997,1503,DESKTOP,Android,Safari,153.181.130.39,Côte d'Ivoire,YES,2025-03-02,2026-07-02
2998,1504,LAPTOP,Windows,Chrome,48.141.180.190,Côte d'Ivoire,YES,2022-07-24,2026-07-29
2999,1504,TABLET,Android,Chrome,167.52.78.64,Côte d'Ivoire,YES,2025-11-04,2026-07-18
3000,1505,LAPTOP,macOS,Chrome,186.184.215.26,Côte d'Ivoire,NO,2026-02-15,2026-07-17
3001,1505,LAPTOP,iOS,Chrome,75.114.27.126,Côte d'Ivoire,YES,2025-03-07,2026-07-25
3002,1505,LAPTOP,Android,Firefox,178.143.111.70,Côte d'Ivoire,NO,2022-11-08,2026-06-30
3003,1506,MOBILE,macOS,Firefox,48.128.100.226,Côte d'Ivoire,YES,2023-04-03,2026-07-24
3004,1506,DESKTOP,macOS,Chrome,167.71.162.236,Côte d'Ivoire,YES,2025-04-10,2026-07-02
3005,1507,DESKTOP,iOS,Chrome,17.70.103.221,Côte d'Ivoire,YES,2022-08-10,2026-07-23
3006,1507,DESKTOP,iOS,Chrome,17.154.51.193,Côte d'Ivoire,YES,2024-09-18,2026-07-12
3007,1507,TABLET,iOS,Edge,50.244.7.222,Côte d'Ivoire,YES,2021-10-10,2026-07-26
3008,1508,MOBILE,Android,Edge,122.88.142.12,Côte d'Ivoire,YES,2024-08-10,2026-07-20
3009,1508,MOBILE,iOS,Edge,84.198.199.157,Côte d'Ivoire,NO,2024-02-08,2026-07-01
3010,1508,LAPTOP,Windows,Firefox,150.221.23.247,Côte d'Ivoire,YES,2021-11-19,2026-07-25
3011,1509,DESKTOP,Android,Firefox,183.244.192.4,Côte d'Ivoire,YES,2023-01-24,2026-07-04
3012,1509,DESKTOP,Android,Chrome,10.4.81.219,Côte d'Ivoire,YES,2022-10-21,2026-07-23
3013,1509,MOBILE,iOS,Edge,24.202.79.194,Côte d'Ivoire,YES,2024-07-06,2026-07-22
3014,1510,TABLET,Android,Firefox,143.159.88.143,Côte d'Ivoire,YES,2026-01-10,2026-07-27
3015,1511,DESKTOP,iOS,Edge,18.114.251.239,Côte d'Ivoire,YES,2024-05-08,2026-07-18
3016,1512,TABLET,Windows,Firefox,70.120.203.111,Côte d'Ivoire,YES,2024-10-27,2026-07-24
3017,1512,LAPTOP,iOS,Firefox,192.101.10.123,Côte d'Ivoire,YES,2024-06-12,2026-07-14
3018,1512,TABLET,Windows,Safari,33.110.187.30,Côte d'Ivoire,YES,2023-02-20,2026-07-12
3019,1513,DESKTOP,Android,Safari,178.137.125.23,Côte d'Ivoire,YES,2025-04-05,2026-07-05
3020,1513,DESKTOP,iOS,Edge,164.44.244.230,Côte d'Ivoire,YES,2024-02-26,2026-07-29
3021,1514,MOBILE,iOS,Edge,11.230.104.235,Côte d'Ivoire,YES,2021-12-27,2026-07-18
3022,1514,TABLET,iOS,Firefox,141.197.253.18,Côte d'Ivoire,YES,2025-04-16,2026-07-13
3023,1515,LAPTOP,Windows,Edge,181.241.93.96,Côte d'Ivoire,YES,2023-12-06,2026-07-24
3024,1516,MOBILE,iOS,Edge,153.131.209.215,Côte d'Ivoire,YES,2023-02-12,2026-07-13
3025,1516,LAPTOP,macOS,Safari,125.160.244.134,Côte d'Ivoire,YES,2023-05-03,2026-06-30
3026,1517,DESKTOP,iOS,Safari,180.39.13.3,Côte d'Ivoire,YES,2023-11-29,2026-07-12
3027,1517,TABLET,iOS,Chrome,26.46.92.158,Côte d'Ivoire,YES,2022-05-26,2026-07-10
3028,1518,MOBILE,Android,Chrome,117.49.153.8,Côte d'Ivoire,NO,2023-06-15,2026-07-03
3029,1519,TABLET,macOS,Safari,157.123.49.152,Côte d'Ivoire,YES,2025-02-25,2026-07-28
3030,1520,MOBILE,Android,Firefox,56.230.5.249,Côte d'Ivoire,YES,2025-08-14,2026-07-27
3031,1521,DESKTOP,Windows,Chrome,85.204.83.17,Côte d'Ivoire,YES,2024-04-17,2026-07-16
3032,1522,MOBILE,Windows,Chrome,173.54.215.182,Côte d'Ivoire,YES,2025-07-03,2026-07-24
3033,1522,TABLET,iOS,Firefox,101.87.11.255,Côte d'Ivoire,YES,2024-11-21,2026-07-12
3034,1522,LAPTOP,Android,Chrome,37.7.236.0,Côte d'Ivoire,YES,2025-09-17,2026-07-27
3035,1523,LAPTOP,Android,Chrome,196.85.22.17,Côte d'Ivoire,YES,2023-05-04,2026-07-25
3036,1523,LAPTOP,macOS,Firefox,50.173.58.138,Côte d'Ivoire,YES,2024-04-03,2026-07-21
3037,1524,DESKTOP,Android,Edge,129.228.98.205,Côte d'Ivoire,YES,2022-11-25,2026-07-28
3038,1524,DESKTOP,macOS,Chrome,109.160.66.251,Côte d'Ivoire,YES,2026-05-19,2026-07-20
3039,1524,DESKTOP,macOS,Safari,33.127.133.183,Côte d'Ivoire,YES,2023-12-28,2026-07-27
3040,1525,MOBILE,Android,Firefox,183.130.208.131,Côte d'Ivoire,YES,2024-10-06,2026-07-26
3041,1526,DESKTOP,iOS,Firefox,71.231.83.108,Côte d'Ivoire,YES,2022-05-26,2026-07-19
3042,1526,TABLET,iOS,Edge,113.197.38.221,Côte d'Ivoire,YES,2026-06-06,2026-07-14
3043,1526,MOBILE,Android,Safari,106.139.190.207,Côte d'Ivoire,YES,2024-12-26,2026-07-26
3044,1527,DESKTOP,iOS,Chrome,45.239.168.152,Côte d'Ivoire,YES,2025-02-17,2026-07-29
3045,1527,MOBILE,Windows,Safari,126.185.242.8,Côte d'Ivoire,YES,2022-06-22,2026-07-15
3046,1527,LAPTOP,Windows,Firefox,14.70.87.148,Côte d'Ivoire,YES,2023-06-28,2026-07-19
3047,1528,LAPTOP,Windows,Firefox,30.216.98.14,Côte d'Ivoire,YES,2024-01-04,2026-07-21
3048,1528,DESKTOP,Windows,Safari,106.215.143.4,Côte d'Ivoire,NO,2024-12-22,2026-07-14
3049,1528,TABLET,iOS,Safari,85.97.39.150,Côte d'Ivoire,YES,2025-07-09,2026-07-08
3050,1529,TABLET,macOS,Chrome,134.74.236.239,Côte d'Ivoire,YES,2024-11-01,2026-07-28
3051,1529,LAPTOP,Windows,Firefox,154.196.237.199,Côte d'Ivoire,YES,2025-01-23,2026-07-09
3052,1530,LAPTOP,Android,Firefox,142.89.43.249,Côte d'Ivoire,YES,2022-10-02,2026-07-29
3053,1530,LAPTOP,Windows,Edge,133.39.1.217,Côte d'Ivoire,YES,2026-06-05,2026-07-19
3054,1531,LAPTOP,iOS,Safari,206.153.164.63,Côte d'Ivoire,YES,2023-09-13,2026-07-08
3055,1531,DESKTOP,Android,Chrome,158.51.212.218,Côte d'Ivoire,YES,2022-05-07,2026-07-17
3056,1531,MOBILE,Windows,Edge,88.234.239.189,Côte d'Ivoire,YES,2026-04-09,2026-07-24
3057,1532,TABLET,macOS,Chrome,213.42.4.220,Côte d'Ivoire,YES,2025-06-20,2026-07-17
3058,1532,TABLET,macOS,Safari,183.168.120.159,Côte d'Ivoire,YES,2023-01-24,2026-07-22
3059,1532,TABLET,macOS,Chrome,205.153.41.9,Côte d'Ivoire,YES,2024-04-26,2026-07-06
3060,1533,DESKTOP,iOS,Edge,33.250.25.10,Côte d'Ivoire,YES,2023-05-03,2026-07-28
3061,1533,MOBILE,macOS,Edge,23.215.108.190,Côte d'Ivoire,NO,2025-05-07,2026-07-11
3062,1533,TABLET,iOS,Safari,167.97.235.126,Côte d'Ivoire,YES,2025-10-30,2026-07-05
3063,1534,MOBILE,iOS,Chrome,165.76.214.123,Côte d'Ivoire,YES,2022-12-05,2026-07-11
3064,1535,MOBILE,iOS,Edge,18.60.37.221,Côte d'Ivoire,YES,2021-08-19,2026-07-01
3065,1535,MOBILE,Android,Firefox,154.1.149.158,Côte d'Ivoire,YES,2025-12-29,2026-07-22
3066,1536,DESKTOP,Windows,Safari,210.64.111.96,Côte d'Ivoire,YES,2025-02-13,2026-07-12
3067,1537,TABLET,Windows,Safari,211.223.21.148,Côte d'Ivoire,YES,2026-02-12,2026-07-01
3068,1537,TABLET,macOS,Safari,17.233.196.228,Côte d'Ivoire,YES,2024-01-25,2026-07-19
3069,1537,MOBILE,macOS,Chrome,172.81.186.122,Côte d'Ivoire,YES,2024-08-30,2026-07-19
3070,1538,MOBILE,Windows,Safari,190.20.218.241,Côte d'Ivoire,YES,2025-03-21,2026-07-06
3071,1538,DESKTOP,Android,Safari,80.204.201.2,Côte d'Ivoire,YES,2022-07-11,2026-07-08
3072,1539,TABLET,macOS,Chrome,53.191.217.191,Côte d'Ivoire,YES,2022-10-13,2026-07-11
3073,1539,DESKTOP,Android,Safari,163.92.130.19,Côte d'Ivoire,YES,2023-10-28,2026-07-04
3074,1539,MOBILE,Android,Edge,36.189.142.57,Côte d'Ivoire,YES,2025-06-21,2026-07-23
3075,1540,MOBILE,macOS,Safari,184.81.234.149,Côte d'Ivoire,YES,2024-06-26,2026-07-14
3076,1540,LAPTOP,macOS,Chrome,149.41.141.162,Côte d'Ivoire,YES,2025-05-28,2026-07-12
3077,1540,DESKTOP,iOS,Safari,130.73.163.225,Côte d'Ivoire,YES,2022-10-07,2026-07-07
3078,1541,LAPTOP,Android,Safari,8.106.64.147,Côte d'Ivoire,YES,2023-06-15,2026-07-18
3079,1541,LAPTOP,macOS,Firefox,1.149.26.144,Côte d'Ivoire,YES,2024-03-07,2026-07-07
3080,1541,DESKTOP,Android,Firefox,147.128.225.235,Côte d'Ivoire,YES,2025-08-13,2026-07-21
3081,1542,DESKTOP,iOS,Safari,137.226.93.178,Côte d'Ivoire,YES,2022-09-01,2026-07-07
3082,1542,LAPTOP,Android,Firefox,152.151.43.121,Côte d'Ivoire,YES,2023-10-06,2026-07-11
3083,1542,DESKTOP,Android,Edge,77.139.222.240,Côte d'Ivoire,NO,2024-02-25,2026-07-07
3084,1543,LAPTOP,macOS,Safari,144.154.91.69,Côte d'Ivoire,YES,2024-09-02,2026-07-24
3085,1544,LAPTOP,macOS,Chrome,188.252.173.227,Côte d'Ivoire,YES,2025-08-18,2026-07-08
3086,1544,LAPTOP,Windows,Safari,194.159.158.46,Côte d'Ivoire,YES,2025-11-01,2026-07-15
3087,1545,MOBILE,Android,Edge,14.12.51.110,Côte d'Ivoire,YES,2025-09-13,2026-07-08
3088,1545,MOBILE,macOS,Safari,223.108.249.87,Côte d'Ivoire,YES,2023-01-24,2026-07-23
3089,1546,DESKTOP,Android,Firefox,208.116.151.233,Côte d'Ivoire,YES,2022-02-15,2026-07-16
3090,1546,MOBILE,macOS,Safari,115.77.136.197,Côte d'Ivoire,YES,2023-06-25,2026-07-07
3091,1546,DESKTOP,macOS,Chrome,124.122.118.44,Côte d'Ivoire,YES,2023-04-01,2026-07-17
3092,1547,TABLET,macOS,Safari,16.99.242.228,Côte d'Ivoire,YES,2026-01-12,2026-07-11
3093,1547,LAPTOP,iOS,Chrome,187.162.73.68,Côte d'Ivoire,YES,2021-11-08,2026-07-19
3094,1548,LAPTOP,iOS,Safari,149.22.198.110,Côte d'Ivoire,YES,2025-11-21,2026-07-03
3095,1549,TABLET,Windows,Safari,124.81.90.161,Côte d'Ivoire,YES,2022-01-18,2026-07-21
3096,1549,LAPTOP,macOS,Chrome,1.126.246.45,Côte d'Ivoire,YES,2023-08-28,2026-07-12
3097,1549,LAPTOP,iOS,Edge,162.236.70.191,Côte d'Ivoire,YES,2023-08-29,2026-07-11
3098,1550,DESKTOP,Android,Firefox,157.48.47.168,Côte d'Ivoire,YES,2023-01-31,2026-07-01
3099,1550,MOBILE,Android,Firefox,192.184.129.34,Côte d'Ivoire,YES,2026-04-08,2026-07-13
3100,1550,MOBILE,Windows,Edge,76.41.49.44,Côte d'Ivoire,YES,2022-02-11,2026-07-06
3101,1551,DESKTOP,iOS,Edge,8.249.77.179,Côte d'Ivoire,YES,2023-05-05,2026-07-11
3102,1552,DESKTOP,iOS,Chrome,119.162.242.197,Côte d'Ivoire,YES,2025-07-10,2026-07-04
3103,1552,MOBILE,iOS,Edge,4.104.158.25,Côte d'Ivoire,YES,2024-04-14,2026-07-03
3104,1553,MOBILE,macOS,Chrome,96.238.102.121,Côte d'Ivoire,YES,2025-05-01,2026-07-04
3105,1554,DESKTOP,Windows,Edge,19.50.46.247,Côte d'Ivoire,YES,2026-03-10,2026-07-28
3106,1555,MOBILE,macOS,Chrome,100.62.93.147,Côte d'Ivoire,YES,2024-02-15,2026-07-27
3107,1555,DESKTOP,Android,Edge,91.129.29.214,Côte d'Ivoire,YES,2022-07-10,2026-07-21
3108,1556,DESKTOP,macOS,Edge,182.59.202.158,Côte d'Ivoire,YES,2025-06-15,2026-06-30
3109,1556,LAPTOP,macOS,Safari,123.65.225.192,Côte d'Ivoire,YES,2023-11-17,2026-07-23
3110,1557,LAPTOP,iOS,Firefox,149.8.109.139,Côte d'Ivoire,YES,2025-11-21,2026-07-23
3111,1557,MOBILE,macOS,Chrome,12.203.80.115,Côte d'Ivoire,YES,2023-10-27,2026-07-25
3112,1557,MOBILE,iOS,Chrome,116.103.148.193,Côte d'Ivoire,YES,2026-05-07,2026-07-24
3113,1558,TABLET,macOS,Firefox,60.41.173.127,Côte d'Ivoire,YES,2022-07-10,2026-07-08
3114,1558,TABLET,Windows,Safari,26.54.242.189,Côte d'Ivoire,YES,2025-11-28,2026-07-22
3115,1559,LAPTOP,macOS,Firefox,21.184.176.164,Côte d'Ivoire,YES,2022-02-17,2026-07-20
3116,1559,DESKTOP,Windows,Chrome,134.13.102.210,Côte d'Ivoire,YES,2025-05-05,2026-07-16
3117,1560,TABLET,Windows,Edge,139.176.161.105,Côte d'Ivoire,YES,2023-03-22,2026-07-05
3118,1560,TABLET,iOS,Edge,182.210.171.76,Côte d'Ivoire,YES,2024-03-09,2026-07-24
3119,1561,LAPTOP,Windows,Safari,62.51.53.226,Côte d'Ivoire,YES,2022-06-13,2026-07-14
3120,1561,DESKTOP,iOS,Edge,214.186.182.35,Côte d'Ivoire,YES,2026-06-07,2026-07-07
3121,1562,TABLET,iOS,Firefox,44.72.39.253,Côte d'Ivoire,YES,2024-12-11,2026-07-08
3122,1562,TABLET,iOS,Safari,169.40.57.216,Côte d'Ivoire,YES,2024-05-05,2026-07-25
3123,1562,LAPTOP,Android,Firefox,192.62.171.168,Côte d'Ivoire,YES,2023-11-12,2026-07-11
3124,1563,TABLET,iOS,Safari,207.198.158.83,Côte d'Ivoire,YES,2024-02-27,2026-07-18
3125,1564,DESKTOP,Windows,Safari,109.86.237.13,Côte d'Ivoire,YES,2024-08-01,2026-07-15
3126,1564,LAPTOP,Windows,Chrome,29.156.10.93,Côte d'Ivoire,YES,2026-05-14,2026-07-19
3127,1565,DESKTOP,Android,Chrome,176.46.120.37,Côte d'Ivoire,YES,2025-01-04,2026-07-02
3128,1565,TABLET,macOS,Safari,195.106.25.64,Côte d'Ivoire,NO,2022-10-06,2026-07-22
3129,1566,TABLET,macOS,Edge,176.159.147.186,Côte d'Ivoire,YES,2023-04-18,2026-07-10
3130,1566,DESKTOP,macOS,Chrome,144.97.37.105,Côte d'Ivoire,YES,2024-01-30,2026-07-18
3131,1566,DESKTOP,Windows,Chrome,91.92.34.6,Côte d'Ivoire,YES,2024-10-29,2026-07-15
3132,1567,TABLET,Android,Chrome,2.204.61.46,Côte d'Ivoire,YES,2023-05-27,2026-07-29
3133,1568,MOBILE,Windows,Edge,12.98.39.12,Côte d'Ivoire,YES,2022-06-25,2026-07-03
3134,1568,DESKTOP,iOS,Chrome,117.53.45.179,Côte d'Ivoire,YES,2025-08-27,2026-07-28
3135,1569,MOBILE,Android,Chrome,17.120.212.227,Côte d'Ivoire,YES,2024-11-21,2026-07-23
3136,1569,TABLET,Windows,Safari,118.0.19.227,Côte d'Ivoire,YES,2022-01-29,2026-07-04
3137,1569,LAPTOP,Windows,Firefox,85.238.170.34,Côte d'Ivoire,YES,2023-12-03,2026-07-26
3138,1570,MOBILE,Windows,Edge,50.48.233.103,Côte d'Ivoire,YES,2022-07-08,2026-07-22
3139,1571,LAPTOP,Android,Edge,68.188.59.95,Côte d'Ivoire,YES,2024-05-02,2026-07-20
3140,1571,TABLET,macOS,Chrome,173.52.15.45,Côte d'Ivoire,YES,2024-02-12,2026-07-27
3141,1572,LAPTOP,iOS,Safari,102.90.30.6,Côte d'Ivoire,YES,2025-04-20,2026-07-11
3142,1572,LAPTOP,iOS,Firefox,48.175.159.77,Côte d'Ivoire,YES,2026-04-23,2026-07-25
3143,1573,TABLET,macOS,Safari,160.89.129.72,Côte d'Ivoire,YES,2022-10-08,2026-07-03
3144,1574,MOBILE,Android,Safari,218.11.248.108,Côte d'Ivoire,YES,2024-08-24,2026-07-21
3145,1575,LAPTOP,macOS,Safari,182.223.191.34,Côte d'Ivoire,YES,2023-02-21,2026-07-15
3146,1575,TABLET,iOS,Safari,30.190.231.96,Côte d'Ivoire,YES,2024-08-27,2026-07-16
3147,1576,TABLET,Windows,Chrome,103.9.62.16,Côte d'Ivoire,YES,2023-09-30,2026-07-29
3148,1576,DESKTOP,macOS,Edge,176.189.140.143,Côte d'Ivoire,YES,2022-10-07,2026-07-05
3149,1576,MOBILE,macOS,Edge,155.89.99.209,Côte d'Ivoire,YES,2024-12-11,2026-07-23
3150,1577,LAPTOP,Windows,Firefox,160.246.238.211,Côte d'Ivoire,YES,2025-12-06,2026-07-18
3151,1578,TABLET,iOS,Safari,91.251.50.176,Côte d'Ivoire,YES,2021-11-05,2026-07-24
3152,1579,MOBILE,iOS,Chrome,218.119.91.135,Côte d'Ivoire,YES,2026-02-27,2026-07-23
3153,1579,MOBILE,macOS,Firefox,126.170.225.157,Côte d'Ivoire,YES,2022-02-22,2026-07-03
3154,1580,DESKTOP,macOS,Safari,1.57.131.246,Côte d'Ivoire,NO,2026-02-05,2026-07-07
3155,1581,DESKTOP,Windows,Firefox,161.103.87.215,Côte d'Ivoire,YES,2026-06-16,2026-07-22
3156,1582,TABLET,macOS,Edge,140.55.128.4,Côte d'Ivoire,YES,2022-03-13,2026-07-20
3157,1582,LAPTOP,Android,Safari,167.115.145.190,Côte d'Ivoire,YES,2025-05-31,2026-07-07
3158,1583,MOBILE,iOS,Chrome,132.172.116.95,Côte d'Ivoire,YES,2023-02-13,2026-07-27
3159,1584,MOBILE,Windows,Chrome,59.172.101.46,Côte d'Ivoire,YES,2021-10-03,2026-07-19
3160,1584,TABLET,macOS,Edge,128.104.26.104,Côte d'Ivoire,YES,2024-11-21,2026-06-30
3161,1584,DESKTOP,Windows,Edge,84.161.241.203,Côte d'Ivoire,YES,2025-03-17,2026-07-07
3162,1585,LAPTOP,Android,Edge,121.200.122.139,Côte d'Ivoire,YES,2024-05-08,2026-07-25
3163,1585,MOBILE,iOS,Firefox,22.105.29.180,Côte d'Ivoire,YES,2026-06-17,2026-07-17
3164,1586,LAPTOP,iOS,Chrome,212.226.35.108,Côte d'Ivoire,YES,2023-03-07,2026-07-07
3165,1586,LAPTOP,Android,Chrome,102.185.241.222,Côte d'Ivoire,YES,2022-06-07,2026-07-01
3166,1587,LAPTOP,Android,Safari,8.161.153.8,Côte d'Ivoire,YES,2022-08-28,2026-07-26
3167,1587,TABLET,iOS,Edge,36.110.222.94,Côte d'Ivoire,YES,2024-05-11,2026-07-15
3168,1588,LAPTOP,Android,Firefox,205.171.163.35,Côte d'Ivoire,YES,2023-04-16,2026-07-14
3169,1589,MOBILE,Android,Safari,108.86.85.210,Côte d'Ivoire,YES,2023-07-22,2026-07-10
3170,1589,MOBILE,macOS,Edge,176.223.156.203,Côte d'Ivoire,YES,2022-09-28,2026-07-21
3171,1590,TABLET,Windows,Safari,88.1.221.239,Côte d'Ivoire,YES,2021-10-15,2026-07-21
3172,1591,MOBILE,iOS,Edge,214.172.185.20,Côte d'Ivoire,YES,2024-10-22,2026-07-02
3173,1592,MOBILE,macOS,Edge,28.198.17.95,Côte d'Ivoire,YES,2023-04-07,2026-07-09
3174,1593,DESKTOP,macOS,Safari,179.253.32.145,Côte d'Ivoire,YES,2022-05-13,2026-07-08
3175,1593,DESKTOP,Windows,Safari,9.242.127.162,Côte d'Ivoire,YES,2022-12-17,2026-07-10
3176,1594,DESKTOP,iOS,Safari,95.77.141.110,Côte d'Ivoire,YES,2024-08-15,2026-07-15
3177,1594,MOBILE,iOS,Chrome,45.118.1.76,Côte d'Ivoire,YES,2022-05-07,2026-07-24
3178,1594,TABLET,Windows,Chrome,48.86.148.240,Côte d'Ivoire,YES,2025-11-25,2026-07-05
3179,1595,DESKTOP,macOS,Firefox,204.33.16.223,Côte d'Ivoire,YES,2021-08-20,2026-07-18
3180,1595,TABLET,macOS,Edge,166.103.169.185,Côte d'Ivoire,YES,2022-06-04,2026-07-17
3181,1596,DESKTOP,iOS,Safari,51.214.189.147,Côte d'Ivoire,YES,2022-02-16,2026-07-21
3182,1597,LAPTOP,Windows,Safari,201.51.233.62,Côte d'Ivoire,YES,2023-07-11,2026-07-04
3183,1597,MOBILE,iOS,Safari,152.240.158.106,Côte d'Ivoire,YES,2025-08-01,2026-06-30
3184,1597,DESKTOP,macOS,Safari,201.25.79.47,Côte d'Ivoire,YES,2024-04-28,2026-07-02
