merchant_id,merchant_name,merchant_type,city,country,registration_date,risk_level
1353,Diallo Pages S.A.,E_COMMERCE,San Pedro,Côte d'Ivoire,2016-07-30,MEDIUM
1354,Schmitt,HOTEL,San Pedro,Côte d'Ivoire,2023-03-10,LOW
1355,Lemoine S.A.,TELECOM,Yamoussoukro,Côte d'Ivoire,2024-01-30,LOW
1356,Hoareau SA,CLOTHING,San Pedro,Côte d'Ivoire,2018-11-12,LOW
1357,Berthelot,SUPERMARKET,Korhogo,Côte d'Ivoire,2016-01-26,HIGH
1358,Renard Mary SARL,HOTEL,Korhogo,Côte d'Ivoire,2011-09-03,LOW
1359,Turpin,CLOTHING,Yamoussoukro,Côte d'Ivoire,2023-08-25,LOW
1360,Fournier Brunet SARL,RESTAURANT,San Pedro,Côte d'Ivoire,2021-09-23,LOW
1361,Becker et Fils,E_COMMERCE,Man,Côte d'Ivoire,2022-01-18,LOW
1362,Marin,E_COMMERCE,Yamoussoukro,Côte d'Ivoire,2025-01-05,LOW
1363,Legrand,E_COMMERCE,Bouake,Côte d'Ivoire,2024-11-29,LOW
1364,Laine,FUEL_STATION,Abidjan,Côte d'Ivoire,2015-04-26,MEDIUM
1365,Dijoux Mercier S.A.S.,CLOTHING,San Pedro,Côte d'Ivoire,2014-04-15,LOW
1366,Devaux,PHARMACY,Man,Côte d'Ivoire,2020-09-17,LOW
1367,Morin,TELECOM,Yamoussoukro,Côte d'Ivoire,2017-07-09,LOW
1368,Benoit Dupré SARL,TRANSPORT,San Pedro,Côte d'Ivoire,2017-03-17,LOW
1369,Cousin,SUPERMARKET,Korhogo,Côte d'Ivoire,2015-04-17,MEDIUM
1370,Guilbert,CLOTHING,Daloa,Côte d'Ivoire,2025-08-03,LOW
1371,Noël et Fils,FUEL_STATION,Man,Côte d'Ivoire,2017-06-18,LOW
1372,Guillot,TELECOM,Man,Côte d'Ivoire,2022-07-02,LOW
1373,Fournier Normand SARL,E_COMMERCE,Daloa,Côte d'Ivoire,2018-01-23,LOW
1374,Collin SARL,ELECTRONICS,Bouake,Côte d'Ivoire,2020-10-06,LOW
1375,Laurent,TELECOM,Bouake,Côte d'Ivoire,2020-05-14,MEDIUM
1376,Buisson,ELECTRONICS,Daloa,Côte d'Ivoire,2025-03-26,MEDIUM
1377,Coulon,HOTEL,Man,Côte d'Ivoire,2012-04-27,LOW
1378,Gilles,HOTEL,Bouake,Côte d'Ivoire,2014-11-07,MEDIUM
1379,Buisson,E_COMMERCE,San Pedro,Côte d'Ivoire,2012-12-22,MEDIUM
1380,Brun S.A.S.,HOTEL,Yamoussoukro,Côte d'Ivoire,2020-08-24,LOW
1381,Toussaint SA,E_COMMERCE,San Pedro,Côte d'Ivoire,2015-02-28,MEDIUM
1382,Pottier Lamy SA,TELECOM,Abidjan,Côte d'Ivoire,2015-01-27,MEDIUM
1383,Jourdan,CLOTHING,Korhogo,Côte d'Ivoire,2025-06-21,MEDIUM
1384,Letellier et Fils,RESTAURANT,San Pedro,Côte d'Ivoire,2014-03-11,MEDIUM
1385,Jacques et Fils,ELECTRONICS,Abidjan,Côte d'Ivoire,2017-03-21,MEDIUM
1386,Fernandez SA,TRANSPORT,Korhogo,Côte d'Ivoire,2012-07-01,LOW
1387,Deschamps Pascal SA,SUPERMARKET,Daloa,Côte d'Ivoire,2021-05-10,MEDIUM
1388,Poirier Cordier S.A.R.L.,PHARMACY,Bouake,Côte d'Ivoire,2019-04-02,LOW
1389,Lesage,CLOTHING,San Pedro,Côte d'Ivoire,2016-12-16,LOW
1390,Perrier et Fils,PHARMACY,Daloa,Côte d'Ivoire,2013-08-03,LOW
1391,Clerc et Fils,HOTEL,Man,Côte d'Ivoire,2022-02-04,HIGH
1392,Boulay et Fils,HOTEL,Man,Côte d'Ivoire,2021-07-15,LOW
1393,Bonnin SA,TELECOM,Yamoussoukro,Côte d'Ivoire,2017-08-29,LOW
1394,Charpentier et Fils,PHARMACY,Korhogo,Côte d'Ivoire,2016-09-13,MEDIUM
1395,Carre S.A.R.L.,TELECOM,Daloa,Côte d'Ivoire,2018-01-24,MEDIUM
1396,Peltier,RESTAURANT,Bouake,Côte d'Ivoire,2012-02-06,LOW
1397,Barbier,TRANSPORT,San Pedro,Côte d'Ivoire,2020-08-25,LOW
1398,Dufour Letellier S.A.R.L.,TELECOM,San Pedro,Côte d'Ivoire,2025-02-16,LOW
1399,Couturier,ELECTRONICS,Bouake,Côte d'Ivoire,2014-01-10,MEDIUM
1400,Labbé,SUPERMARKET,Yamoussoukro,Côte d'Ivoire,2025-02-06,MEDIUM
1401,Dubois,ELECTRONICS,Bouake,Côte d'Ivoire,2020-12-28,LOW
1402,Denis Dupont SA,SUPERMARKET,Man,Côte d'Ivoire,2021-04-26,MEDIUM
1403,Tanguy,FUEL_STATION,Man,Côte d'Ivoire,2020-11-21,MEDIUM
1404,Schneider S.A.,E_COMMERCE,Bouake,Côte d'Ivoire,2024-04-21,LOW
1405,Lecomte,ELECTRONICS,Korhogo,Côte d'Ivoire,2018-08-06,LOW
1406,Renard Gonzalez S.A.,RESTAURANT,Daloa,Côte d'Ivoire,2022-01-26,LOW
1407,Leclercq,E_COMMERCE,San Pedro,Côte d'Ivoire,2013-07-11,MEDIUM
1408,Leconte Duhamel SA,CLOTHING,Korhogo,Côte d'Ivoire,2026-01-22,LOW
1409,Imbert,PHARMACY,Yamoussoukro,Côte d'Ivoire,2020-12-04,HIGH
1410,Charpentier et Fils,TELECOM,Yamoussoukro,Côte d'Ivoire,2012-09-20,MEDIUM
1411,Perrin,PHARMACY,Daloa,Côte d'Ivoire,2014-12-07,LOW
1412,Rémy,FUEL_STATION,Bouake,Côte d'Ivoire,2017-08-26,MEDIUM
1413,Leconte Bègue S.A.,PHARMACY,Bouake,Côte d'Ivoire,2013-04-11,MEDIUM
1414,Legendre,CLOTHING,Korhogo,Côte d'Ivoire,2012-10-05,LOW
1415,Prévost Vallée S.A.R.L.,HOTEL,Man,Côte d'Ivoire,2017-02-28,LOW
1416,Lemonnier,SUPERMARKET,San Pedro,Côte d'Ivoire,2021-07-06,MEDIUM
1417,Moreno Duhamel SARL,E_COMMERCE,Daloa,Côte d'Ivoire,2025-04-25,LOW
1418,Gilbert,SUPERMARKET,Korhogo,Côte d'Ivoire,2014-06-11,HIGH
1419,Bouvier S.A.,RESTAURANT,Man,Côte d'Ivoire,2024-12-09,MEDIUM
1420,Mendès Rousset et Fils,SUPERMARKET,Man,Côte d'Ivoire,2018-12-29,LOW
1421,Alves,TELECOM,San Pedro,Côte d'Ivoire,2013-11-10,LOW
1422,Voisin,E_COMMERCE,San Pedro,Côte d'Ivoire,2019-06-14,MEDIUM
1423,Pelletier,FUEL_STATION,Man,Côte d'Ivoire,2024-10-03,LOW
1424,Coulon,SUPERMARKET,Yamoussoukro,Côte d'Ivoire,2020-12-16,LOW
1425,Roger et Fils,RESTAURANT,Man,Côte d'Ivoire,2021-11-23,LOW
1426,Guyot S.A.,CLOTHING,Korhogo,Côte d'Ivoire,2020-09-26,MEDIUM
1427,Charles Peron et Fils,TRANSPORT,Daloa,Côte d'Ivoire,2012-11-16,MEDIUM
1428,Moreau S.A.S.,ELECTRONICS,Man,Côte d'Ivoire,2022-04-27,LOW
1429,Blin S.A.S.,E_COMMERCE,Abidjan,Côte d'Ivoire,2018-06-20,MEDIUM
1430,Da Silva Courtois SARL,TELECOM,Bouake,Côte d'Ivoire,2020-10-27,LOW
1431,Guibert,E_COMMERCE,Daloa,Côte d'Ivoire,2024-10-05,LOW
1432,Poulain Michaud S.A.,FUEL_STATION,Yamoussoukro,Côte d'Ivoire,2024-09-16,MEDIUM
1433,Lucas,E_COMMERCE,Bouake,Côte d'Ivoire,2019-06-25,LOW
1434,Chauvin SARL,TELECOM,Bouake,Côte d'Ivoire,2020-02-13,LOW
1435,Dupré S.A.,TELECOM,Yamoussoukro,Côte d'Ivoire,2026-01-01,LOW
1436,Boulay Buisson S.A.,SUPERMARKET,Man,Côte d'Ivoire,2019-03-02,LOW
1437,Colin Moreno S.A.S.,RESTAURANT,Daloa,Côte d'Ivoire,2022-10-17,LOW
1438,Guyon Foucher S.A.R.L.,TELECOM,Bouake,Côte d'Ivoire,2017-09-05,MEDIUM
1439,Vasseur S.A.R.L.,ELECTRONICS,Abidjan,Côte d'Ivoire,2015-07-09,MEDIUM
1440,Aubry SARL,RESTAURANT,Yamoussoukro,Côte d'Ivoire,2015-07-23,LOW
1441,Laroche S.A.,TELECOM,Yamoussoukro,Côte d'Ivoire,2020-05-21,LOW
1442,Chevallier,SUPERMARKET,Abidjan,Côte d'Ivoire,2019-07-26,MEDIUM
1443,Lambert,SUPERMARKET,Daloa,Côte d'Ivoire,2012-04-02,LOW
1444,Henry,HOTEL,San Pedro,Côte d'Ivoire,2023-07-19,MEDIUM
1445,Traore,RESTAURANT,Daloa,Côte d'Ivoire,2016-01-21,MEDIUM
1446,Mallet Guibert S.A.R.L.,SUPERMARKET,Abidjan,Côte d'Ivoire,2017-10-15,MEDIUM
1447,Blondel SARL,PHARMACY,Yamoussoukro,Côte d'Ivoire,2017-12-23,LOW
1448,Blondel Lebon SARL,TELECOM,Korhogo,Côte d'Ivoire,2025-06-24,LOW
1449,Coulon,RESTAURANT,Yamoussoukro,Côte d'Ivoire,2025-01-22,MEDIUM
1450,Texier,PHARMACY,Abidjan,Côte d'Ivoire,2011-09-08,LOW
1451,Besnard Gaillard S.A.,TELECOM,Yamoussoukro,Côte d'Ivoire,2012-11-20,MEDIUM
1452,Lecomte,TELECOM,Daloa,Côte d'Ivoire,2014-02-17,LOW
1453,Barbier Étienne S.A.S.,PHARMACY,Abidjan,Côte d'Ivoire,2023-10-12,LOW
1454,Peltier S.A.,SUPERMARKET,Daloa,Côte d'Ivoire,2018-08-18,LOW
1455,Fouquet,TRANSPORT,Korhogo,Côte d'Ivoire,2013-07-03,LOW
1456,Parent,CLOTHING,Man,Côte d'Ivoire,2019-09-21,LOW
1457,Lacroix,CLOTHING,San Pedro,Côte d'Ivoire,2021-08-17,MEDIUM
1458,Jourdan Bouchet SA,CLOTHING,Abidjan,Côte d'Ivoire,2015-09-21,MEDIUM
1459,Rodriguez S.A.S.,PHARMACY,San Pedro,Côte d'Ivoire,2021-08-26,MEDIUM
1460,Lucas Lombard S.A.S.,RESTAURANT,San Pedro,Côte d'Ivoire,2012-03-29,LOW
1461,Lefèvre Brun SARL,RESTAURANT,Yamoussoukro,Côte d'Ivoire,2014-08-21,LOW
1462,Joseph,SUPERMARKET,Man,Côte d'Ivoire,2021-03-01,MEDIUM
1463,Fouquet et Fils,ELECTRONICS,Daloa,Côte d'Ivoire,2022-10-31,MEDIUM
1464,Clément,CLOTHING,Bouake,Côte d'Ivoire,2015-04-05,HIGH
1465,Seguin,HOTEL,Korhogo,Côte d'Ivoire,2019-08-06,LOW
1466,Picard,CLOTHING,Abidjan,Côte d'Ivoire,2015-04-23,LOW
1467,Brunel,FUEL_STATION,San Pedro,Côte d'Ivoire,2014-01-01,LOW
1468,Ferrand Delmas S.A.S.,TRANSPORT,Bouake,Côte d'Ivoire,2016-01-28,MEDIUM
1469,Ramos Torres SARL,ELECTRONICS,Korhogo,Côte d'Ivoire,2019-04-16,LOW
1470,Rolland S.A.R.L.,PHARMACY,Korhogo,Côte d'Ivoire,2018-02-18,MEDIUM
1471,Nicolas Durand S.A.,TELECOM,Daloa,Côte d'Ivoire,2020-06-20,LOW
1472,Gérard,TELECOM,Yamoussoukro,Côte d'Ivoire,2021-11-16,LOW
1473,Schmitt S.A.R.L.,E_COMMERCE,Abidjan,Côte d'Ivoire,2022-01-12,LOW
1474,Rossi S.A.S.,ELECTRONICS,Man,Côte d'Ivoire,2024-05-17,LOW
1475,Morin S.A.R.L.,FUEL_STATION,Abidjan,Côte d'Ivoire,2022-10-17,LOW
1476,Marion Gimenez SA,CLOTHING,San Pedro,Côte d'Ivoire,2024-10-03,LOW
1477,Barbe,TELECOM,San Pedro,Côte d'Ivoire,2018-09-25,LOW
1478,Bertrand,TELECOM,Man,Côte d'Ivoire,2023-06-12,LOW
1479,Rolland,RESTAURANT,San Pedro,Côte d'Ivoire,2025-03-23,LOW
1480,Lecoq,ELECTRONICS,Korhogo,Côte d'Ivoire,2018-01-22,LOW
1481,Pruvost,RESTAURANT,Daloa,Côte d'Ivoire,2025-04-06,LOW
1482,Lamy S.A.,CLOTHING,Man,Côte d'Ivoire,2015-11-27,LOW
1483,Gosselin,ELECTRONICS,Korhogo,Côte d'Ivoire,2015-07-13,LOW
1484,Jacquet S.A.S.,TELECOM,Yamoussoukro,Côte d'Ivoire,2026-06-29,LOW
1485,Boucher,SUPERMARKET,Daloa,Côte d'Ivoire,2014-10-16,LOW
1486,Lacombe et Fils,TELECOM,Yamoussoukro,Côte d'Ivoire,2025-01-02,LOW
1487,Verdier S.A.S.,CLOTHING,Korhogo,Côte d'Ivoire,2013-07-31,LOW
1488,Mallet et Fils,HOTEL,Man,Côte d'Ivoire,2015-01-26,LOW
1489,Lejeune,RESTAURANT,Daloa,Côte d'Ivoire,2017-09-27,LOW
1490,Meyer S.A.R.L.,SUPERMARKET,Yamoussoukro,Côte d'Ivoire,2022-08-29,LOW
1491,Bertin,E_COMMERCE,Korhogo,Côte d'Ivoire,2026-02-13,LOW
1492,Moreno,RESTAURANT,Abidjan,Côte d'Ivoire,2017-10-18,MEDIUM
1493,Bazin,TELECOM,Bouake,Côte d'Ivoire,2018-05-03,MEDIUM
1494,Pasquier Courtois S.A.S.,TRANSPORT,Abidjan,Côte d'Ivoire,2019-10-13,LOW
1495,Lemaître Vaillant S.A.S.,FUEL_STATION,Bouake,Côte d'Ivoire,2019-10-21,LOW
1496,Le Gall,TRANSPORT,Bouake,Côte d'Ivoire,2021-05-27,LOW
1497,Becker,FUEL_STATION,Man,Côte d'Ivoire,2023-07-30,LOW
1498,Guyon,TRANSPORT,Abidjan,Côte d'Ivoire,2013-12-03,MEDIUM
1499,Letellier S.A.,CLOTHING,Abidjan,Côte d'Ivoire,2019-03-05,MEDIUM
1500,Roussel Benoit S.A.S.,TELECOM,San Pedro,Côte d'Ivoire,2018-05-22,LOW
1501,Dias,ELECTRONICS,Bouake,Côte d'Ivoire,2022-01-08,HIGH
1502,Renard S.A.R.L.,SUPERMARKET,Korhogo,Côte d'Ivoire,2022-05-24,MEDIUM
1503,Robin S.A.,ELECTRONICS,San Pedro,Côte d'Ivoire,2019-08-07,MEDIUM
1504,Blanc,TELECOM,Korhogo,Côte d'Ivoire,2012-08-31,MEDIUM
1505,Louis,PHARMACY,Man,Côte d'Ivoire,2017-11-19,LOW
1506,Raynaud SA,PHARMACY,Abidjan,Côte d'Ivoire,2023-11-25,LOW
1507,Maréchal,CLOTHING,Korhogo,Côte d'Ivoire,2022-01-08,MEDIUM
1508,Mendès,ELECTRONICS,San Pedro,Côte d'Ivoire,2021-09-27,LOW
1509,Becker S.A.,CLOTHING,Man,Côte d'Ivoire,2022-06-20,MEDIUM
1510,Navarro,E_COMMERCE,San Pedro,Côte d'Ivoire,2011-10-04,HIGH
1511,Descamps Paul SARL,E_COMMERCE,San Pedro,Côte d'Ivoire,2014-11-21,MEDIUM
1512,Joseph S.A.S.,PHARMACY,San Pedro,Côte d'Ivoire,2020-05-08,LOW
1513,Bonneau Roy et Fils,ELECTRONICS,Yamoussoukro,Côte d'Ivoire,2012-03-10,MEDIUM
1514,Dupuis,ELECTRONICS,Daloa,Côte d'Ivoire,2022-09-20,LOW
1515,Barbier SA,ELECTRONICS,Man,Côte d'Ivoire,2016-04-08,LOW
1516,Benard,FUEL_STATION,Korhogo,Côte d'Ivoire,2022-12-20,MEDIUM
1517,Lebon,HOTEL,Man,Côte d'Ivoire,2021-07-18,LOW
1518,Paul Garcia et Fils,PHARMACY,Korhogo,Côte d'Ivoire,2023-07-19,LOW
1519,Robin S.A.S.,HOTEL,Man,Côte d'Ivoire,2016-05-31,LOW
1520,Perrot,HOTEL,Korhogo,Côte d'Ivoire,2025-06-13,LOW
1521,Jean,CLOTHING,Man,Côte d'Ivoire,2021-11-21,MEDIUM
1522,De Sousa Antoine S.A.S.,ELECTRONICS,Yamoussoukro,Côte d'Ivoire,2011-08-27,MEDIUM
1523,Roger,TRANSPORT,Daloa,Côte d'Ivoire,2018-07-02,LOW
1524,Vaillant SA,RESTAURANT,Abidjan,Côte d'Ivoire,2020-02-19,LOW
1525,Leblanc,SUPERMARKET,Man,Côte d'Ivoire,2013-07-26,LOW
1526,Tanguy,E_COMMERCE,Daloa,Côte d'Ivoire,2025-05-29,MEDIUM
1527,Lemonnier,E_COMMERCE,Man,Côte d'Ivoire,2019-02-09,LOW
1528,Thibault,SUPERMARKET,Man,Côte d'Ivoire,2019-10-21,MEDIUM
1529,Boulay Maillot S.A.R.L.,FUEL_STATION,Daloa,Côte d'Ivoire,2023-03-04,LOW
1530,Coste,HOTEL,Daloa,Côte d'Ivoire,2026-03-29,LOW
1531,Leduc SA,CLOTHING,Daloa,Côte d'Ivoire,2015-12-18,LOW
1532,Weber et Fils,ELECTRONICS,Daloa,Côte d'Ivoire,2024-12-28,LOW
1533,Labbé Boutin S.A.,ELECTRONICS,San Pedro,Côte d'Ivoire,2025-03-10,LOW
1534,Pasquier,E_COMMERCE,Man,Côte d'Ivoire,2017-08-01,LOW
1535,Bonnin SARL,TRANSPORT,San Pedro,Côte d'Ivoire,2015-10-19,LOW
1536,Morin,HOTEL,Korhogo,Côte d'Ivoire,2018-05-12,LOW
1537,Sanchez,E_COMMERCE,Bouake,Côte d'Ivoire,2021-01-03,LOW
1538,Ollivier Bouvier SARL,TELECOM,Daloa,Côte d'Ivoire,2015-04-18,LOW
1539,Vidal,HOTEL,Daloa,Côte d'Ivoire,2024-04-08,LOW
1540,Didier Gallet S.A.,CLOTHING,Bouake,Côte d'Ivoire,2015-07-28,MEDIUM
1541,Aubry Leclerc S.A.,FUEL_STATION,Yamoussoukro,Côte d'Ivoire,2015-01-09,LOW
1542,Maurice Hamon S.A.,RESTAURANT,Bouake,Côte d'Ivoire,2024-10-29,HIGH
1543,Mathieu SA,ELECTRONICS,Abidjan,Côte d'Ivoire,2023-01-27,LOW
1544,Bonneau,TRANSPORT,Yamoussoukro,Côte d'Ivoire,2011-09-09,LOW
1545,Leduc SARL,PHARMACY,Bouake,Côte d'Ivoire,2022-02-18,LOW
1546,Teixeira,E_COMMERCE,Abidjan,Côte d'Ivoire,2026-07-25,LOW
1547,Marin,PHARMACY,Abidjan,Côte d'Ivoire,2014-09-08,LOW
1548,Chauvin,HOTEL,Korhogo,Côte d'Ivoire,2015-05-10,LOW
1549,Vincent Laine S.A.R.L.,CLOTHING,Daloa,Côte d'Ivoire,2019-09-18,LOW
1550,Gaudin SARL,TELECOM,Daloa,Côte d'Ivoire,2018-04-10,LOW
1551,Albert Mathieu et Fils,HOTEL,Abidjan,Côte d'Ivoire,2020-05-23,MEDIUM
1552,Gomes,HOTEL,Korhogo,Côte d'Ivoire,2023-04-20,LOW
1553,Richard et Fils,PHARMACY,Korhogo,Côte d'Ivoire,2015-02-28,LOW
1554,Blin,ELECTRONICS,Bouake,Côte d'Ivoire,2013-04-16,LOW
1555,Étienne,ELECTRONICS,San Pedro,Côte d'Ivoire,2021-12-31,LOW
1556,Lemoine,FUEL_STATION,Bouake,Côte d'Ivoire,2020-11-27,LOW
1557,Gomez,HOTEL,Yamoussoukro,Côte d'Ivoire,2016-02-28,LOW
1558,Raymond,CLOTHING,Korhogo,Côte d'Ivoire,2017-05-30,LOW
1559,Gonzalez,ELECTRONICS,Daloa,Côte d'Ivoire,2020-01-23,MEDIUM
1560,Lacroix,SUPERMARKET,Abidjan,Côte d'Ivoire,2018-09-15,LOW
1561,Marchal,TELECOM,Bouake,Côte d'Ivoire,2026-02-09,MEDIUM
1562,Guyot,CLOTHING,Korhogo,Côte d'Ivoire,2019-03-30,LOW
1563,Masse Payet S.A.S.,SUPERMARKET,Man,Côte d'Ivoire,2023-03-31,MEDIUM
1564,Roussel Mace SARL,TRANSPORT,Daloa,Côte d'Ivoire,2025-04-03,MEDIUM
1565,Berthelot Lesage S.A.R.L.,TRANSPORT,Yamoussoukro,Côte d'Ivoire,2014-11-29,LOW
1566,Rousset Gérard S.A.R.L.,E_COMMERCE,Abidjan,Côte d'Ivoire,2025-04-13,MEDIUM
1567,Schmitt S.A.R.L.,HOTEL,Korhogo,Côte d'Ivoire,2020-01-28,MEDIUM
1568,Lombard Blondel S.A.S.,TELECOM,San Pedro,Côte d'Ivoire,2023-11-01,LOW
1569,Coulon,FUEL_STATION,Yamoussoukro,Côte d'Ivoire,2016-09-05,LOW
1570,Guilbert,RESTAURANT,Bouake,Côte d'Ivoire,2026-03-07,HIGH
1571,Chauvin SA,ELECTRONICS,Korhogo,Côte d'Ivoire,2023-04-28,LOW
1572,Lopez Fabre SARL,RESTAURANT,Bouake,Côte d'Ivoire,2019-09-07,LOW
1573,Lebreton et Fils,FUEL_STATION,Daloa,Côte d'Ivoire,2017-04-08,LOW
1574,Alves,RESTAURANT,Bouake,Côte d'Ivoire,2017-09-14,LOW
1575,Barre,TRANSPORT,Man,Côte d'Ivoire,2011-11-30,MEDIUM
1576,Rivière,RESTAURANT,Man,Côte d'Ivoire,2017-07-19,LOW
1577,Verdier Bruneau et Fils,SUPERMARKET,San Pedro,Côte d'Ivoire,2022-08-14,MEDIUM
1578,Valette Jacquet SARL,SUPERMARKET,Abidjan,Côte d'Ivoire,2017-02-08,LOW
1579,Becker,PHARMACY,Daloa,Côte d'Ivoire,2024-02-08,LOW
1580,Chevalier,RESTAURANT,Korhogo,Côte d'Ivoire,2018-01-21,MEDIUM
1581,Barthelemy,E_COMMERCE,San Pedro,Côte d'Ivoire,2022-04-28,LOW
1582,Brun Riou SARL,TRANSPORT,San Pedro,Côte d'Ivoire,2018-10-02,LOW
1583,Guérin,TRANSPORT,Man,Côte d'Ivoire,2012-12-02,LOW
1584,Le Goff Dumas SARL,SUPERMARKET,Man,Côte d'Ivoire,2016-12-19,MEDIUM
1585,Lacombe,RESTAURANT,Daloa,Côte d'Ivoire,2016-02-16,MEDIUM
1586,Dupuy,SUPERMARKET,Man,Côte d'Ivoire,2019-02-22,MEDIUM
1587,Letellier,HOTEL,Korhogo,Côte d'Ivoire,2021-07-23,LOW
1588,Pasquier,E_COMMERCE,Korhogo,Côte d'Ivoire,2014-06-03,LOW
1589,Simon Marchand et Fils,TELECOM,San Pedro,Côte d'Ivoire,2015-07-26,LOW
1590,Bernier,SUPERMARKET,San Pedro,Côte d'Ivoire,2023-06-30,LOW
1591,Lacroix S.A.,FUEL_STATION,Bouake,Côte d'Ivoire,2018-05-01,MEDIUM
1592,Gauthier SA,ELECTRONICS,Yamoussoukro,Côte d'Ivoire,2026-07-10,HIGH
1593,Lévy,PHARMACY,Yamoussoukro,Côte d'Ivoire,2012-06-28,LOW
1594,Pires S.A.R.L.,HOTEL,Abidjan,Côte d'Ivoire,2020-06-27,LOW
1595,Duval SARL,ELECTRONICS,Bouake,Côte d'Ivoire,2022-02-02,LOW
1596,Clément Bègue S.A.R.L.,SUPERMARKET,Korhogo,Côte d'Ivoire,2016-11-02,LOW
1597,Hoarau Gallet SARL,ELECTRONICS,Korhogo,Côte d'Ivoire,2019-02-11,MEDIUM
1598,Payet Laine S.A.,E_COMMERCE,Bouake,Côte d'Ivoire,2012-01-23,MEDIUM
1599,Dupré SARL,HOTEL,Bouake,Côte d'Ivoire,2026-03-19,LOW
1600,Ollivier,ELECTRONICS,Bouake,Côte d'Ivoire,2019-07-11,LOW
1601,Lévy,FUEL_STATION,Korhogo,Côte d'Ivoire,2019-02-22,MEDIUM
1602,Rocher Gimenez S.A.,FUEL_STATION,Abidjan,Côte d'Ivoire,2021-08-17,LOW
1603,Lefort,CLOTHING,Daloa,Côte d'Ivoire,2024-04-25,LOW
1604,Hardy,ELECTRONICS,San Pedro,Côte d'Ivoire,2022-06-17,LOW
1605,Perrot,RESTAURANT,Yamoussoukro,Côte d'Ivoire,2019-10-08,LOW
1606,Blanc Pichon SARL,E_COMMERCE,Abidjan,Côte d'Ivoire,2017-10-18,LOW
1607,Bertin,CLOTHING,San Pedro,Côte d'Ivoire,2014-03-23,HIGH
1608,Dubois,HOTEL,Bouake,Côte d'Ivoire,2011-07-30,LOW
1609,Barre Renault S.A.R.L.,FUEL_STATION,Abidjan,Côte d'Ivoire,2020-09-04,LOW
1610,Lagarde S.A.R.L.,RESTAURANT,Bouake,Côte d'Ivoire,2024-06-05,LOW
1611,Ribeiro,TELECOM,Yamoussoukro,Côte d'Ivoire,2011-09-24,LOW
1612,Klein,E_COMMERCE,Man,Côte d'Ivoire,2021-09-24,LOW
1613,Robert Lévy SARL,CLOTHING,Korhogo,Côte d'Ivoire,2014-10-13,LOW
1614,Guilbert,HOTEL,San Pedro,Côte d'Ivoire,2019-01-05,LOW
1615,Menard,HOTEL,Bouake,Côte d'Ivoire,2014-05-09,MEDIUM
1616,Hoareau,TRANSPORT,Yamoussoukro,Côte d'Ivoire,2015-04-30,MEDIUM
1617,Chevalier,PHARMACY,Man,Côte d'Ivoire,2018-10-04,MEDIUM
1618,Blondel Salmon S.A.S.,TELECOM,San Pedro,Côte d'Ivoire,2025-04-25,LOW
1619,Jacquet,E_COMMERCE,San Pedro,Côte d'Ivoire,2022-08-10,LOW
1620,Pasquier,PHARMACY,Man,Côte d'Ivoire,2014-10-10,LOW
1621,Vidal S.A.,E_COMMERCE,Daloa,Côte d'Ivoire,2016-07-02,MEDIUM
1622,Diaz S.A.R.L.,ELECTRONICS,Bouake,Côte d'Ivoire,2022-01-31,LOW
1623,Maillard,RESTAURANT,Man,Côte d'Ivoire,2023-06-29,LOW
1624,Roche,SUPERMARKET,Daloa,Côte d'Ivoire,2017-01-11,LOW
1625,Fernandes SA,SUPERMARKET,Daloa,Côte d'Ivoire,2020-09-04,LOW
1626,Lemoine SA,TRANSPORT,Daloa,Côte d'Ivoire,2016-05-16,LOW
1627,Marchand,SUPERMARKET,Korhogo,Côte d'Ivoire,2023-09-29,LOW
1628,Petitjean,ELECTRONICS,San Pedro,Côte d'Ivoire,2011-09-18,LOW
1629,Robin Fernandes SA,PHARMACY,Yamoussoukro,Côte d'Ivoire,2019-12-21,LOW
1630,Le Goff De Oliveira SARL,CLOTHING,Man,Côte d'Ivoire,2024-12-10,MEDIUM
1631,Guichard,PHARMACY,San Pedro,Côte d'Ivoire,2019-06-19,LOW
1632,Rémy SA,RESTAURANT,San Pedro,Côte d'Ivoire,2025-12-04,LOW
1633,Lefèvre Da Costa S.A.R.L.,SUPERMARKET,Man,Côte d'Ivoire,2012-10-15,LOW
1634,Arnaud,CLOTHING,Man,Côte d'Ivoire,2014-11-05,LOW
1635,Weber,ELECTRONICS,Bouake,Côte d'Ivoire,2025-08-31,LOW
1636,Rivière et Fils,PHARMACY,Korhogo,Côte d'Ivoire,2015-10-23,MEDIUM
1637,Pires,PHARMACY,Man,Côte d'Ivoire,2019-02-10,MEDIUM
1638,Gallet Fontaine S.A.,HOTEL,Abidjan,Côte d'Ivoire,2019-06-01,LOW
1639,Dijoux et Fils,TELECOM,Bouake,Côte d'Ivoire,2015-02-14,LOW
1640,Perrier,HOTEL,Bouake,Côte d'Ivoire,2023-03-03,LOW
1641,Breton,FUEL_STATION,Korhogo,Côte d'Ivoire,2014-04-10,MEDIUM
1642,Vallet S.A.S.,HOTEL,San Pedro,Côte d'Ivoire,2020-06-08,LOW
1643,Fleury S.A.R.L.,TELECOM,Abidjan,Côte d'Ivoire,2022-06-09,LOW
1644,Philippe,HOTEL,Abidjan,Côte d'Ivoire,2017-09-15,MEDIUM
1645,Martineau S.A.,ELECTRONICS,Man,Côte d'Ivoire,2013-06-30,MEDIUM
